post_id,total_reactions,top_reactions
663546354200184,42,"Like,Love,Haha"
663545820866904,7,Like
663545404200279,43,"Wow,Haha,Like"
663544370867049,21,"Like,Love"
663543834200436,98,"Like,Haha,Love"
663543277533825,35,"Like,Haha,Love"
663542750867211,53,"Like,Haha,Love"
663542184200601,17,"Like,Haha"
663541674200652,25,"Like,Love,Care"
663540757534077,127,"Like,Haha,Sad"
663539850867501,62,"Like,Haha,Care"
663093774245442,32,"Like,Haha,Sad"
663092434245576,4,"Like,Care"
663087900912696,259,"Like,Haha,Love"
663086637579489,170,"Like,Angry,Love"
663086217579531,13,"Like,Care"
663085867579566,24,"Haha,Like,Care"
663085000912986,13,Like
663084604246359,13,"Like,Care"
663084247579728,15,"Like,Care"
663083370913149,5,"Like,Love"
662891127599040,5,Like
662890620932424,9,"Like,Wow,Care"
662890090932477,22,"Like,Love"
662889600932526,137,"Care,Like,Sad"
662888990932587,28,"Like,Haha,Wow"
662888527599300,2,Like
662888070932679,158,"Like,Haha,Love"
662887640932722,23,"Like,Love,Haha"
662887127599440,1,Like
662886264266193,2,Like
662491874305632,84,"Like,Care,Love"
662491077639045,43,"Like,Wow,Care"
662490674305752,172,"Like,Haha,Sad"
662490400972446,44,"Like,Haha,Wow"
662382417649911,1,Like
662381957649957,32,"Like,Love,Care"
662381594316660,22,"Like,Haha,Wow"
662285230992963,56,"Like,Love,Care"
662284794326340,31,Like
662251120996374,25,"Like,Care,Sad"
662250657663087,265,"Like,Haha,Care"
662070651014421,52,"Like,Love,Care"
661990507689102,5,"Wow,Like,Haha"
661990164355803,26,"Haha,Like,Angry"
661965874358232,7,Like
661965544358265,16,"Like,Sad,Care"
661937537694399,8,"Like,Haha,Wow"
661937227694430,329,"Like,Haha,Love"
661899931031493,14,"Like,Care"
661899564364863,27,"Haha,Like"
661899147698238,10,"Like,Wow,Sad"
661898751031611,18,"Haha,Like"
661898287698324,3,"Like,Wow"
661897484365071,4,Like
661803394374480,19,"Like,Haha,Care"
661779074376912,23,"Like,Love"
661778461043640,124,"Like,Love,Haha"
661777417710411,5,"Haha,Like"
661755104379309,10,"Like,Haha"
661754617712691,55,"Like,Haha,Love"
661753817712771,9,Like
661753264379493,1,Like
661752674379552,4,"Like,Haha,Wow"
661752174379602,7,"Haha,Care"
661751714379648,4,Like
661751277713025,25,"Like,Love"
661750861046400,21,"Haha,Like,Sad"
661749891046497,30,"Like,Sad,Care"
661748927713260,31,"Like,Haha,Sad"
661748351046651,99,"Like,Haha,Love"
661747411046745,15,"Like,Haha"
661418471079639,25,"Like,Haha,Care"
661416694413150,8,"Like,Love"
661382997749853,39,"Like,Love,Wow"
661382617749891,14,"Haha,Like"
661382257749927,32,"Like,Care"
661381927749960,7,"Like,Love,Care"
661381557749997,48,"Haha,Like,Love"
661381157750037,26,"Like,Haha"
661380817750071,34,"Like,Love"
661379947750158,1,Like
661379587750194,2,Like
661378974416922,12,"Like,Love,Haha"
661347674420052,33,"Like,Sad,Haha"
661347344420085,10,"Like,Care,Haha"
661335527754600,9,"Like,Love"
661335191087967,63,"Like,Angry,Wow"
661312641090222,63,"Like,Haha,Care"
661312297756923,1,Like
661311807756972,6,"Like,Haha,Love"
661311354423684,54,"Like,Sad,Haha"
661310974423722,17,"Like,Haha"
661310094423810,11,Haha
661309321090554,1,Like
661309017757251,2,"Like,Sad"
661308531090633,3,"Like,Care"
661308081090678,4,Like
661307784424041,4,Like
661307081090778,5,"Haha,Like"
661306327757520,15,"Like,Love"
661305904424229,1,Like
661305504424269,7,"Like,Love,Haha"
661305094424310,33,"Like,Haha"
661304684424351,9,"Like,Haha,Sad"
661303801091106,3,"Like,Haha"
661302861091200,6,"Like,Care"
661301687757984,3,"Like,Sad"
661300094424810,4,"Like,Care"
661195991101887,1,Like
661195474435272,7,"Like,Love"
661195024435317,23,"Like,Love"
661158897772263,4,"Like,Wow,Sad"
661152864439533,5,Like
661135567774596,23,"Like,Haha,Sad"
661135087774644,29,"Like,Love"
661107667777386,7,"Like,Haha"
661107121110774,197,"Like,Love"
661106107777542,19,"Like,Wow"
660991137789039,3,"Like,Haha"
660972707790882,12,"Like,Care,Haha"
660972317790921,19,"Like,Haha,Wow"
660972027790950,4,Like
660836597804493,4,"Like,Haha,Wow"
660836254471194,5,"Like,Haha,Care"
660835877804565,30,"Like,Haha,Love"
660820881139398,32,"Like,Haha,Love"
660802681141218,1,Like
660791747808978,7,Like
660791337809019,53,"Like,Haha"
660790947809058,78,"Like,Haha,Love"
660790561142430,7,"Like,Angry"
660789124475907,4,"Care,Like"
660731014481718,2,Like
660730357815117,30,"Haha,Like,Love"
660701281151358,13,"Haha,Like,Wow"
660700501151436,7,"Wow,Sad,Like"
660693431152143,20,"Haha,Like,Love"
660693001152186,6,Like
660692221152264,30,"Like,Sad"
660691771152309,26,"Like,Haha,Love"
660691374485682,7,"Like,Haha,Love"
660690984485721,17,"Like,Care"
660627531158733,84,"Like,Haha,Love"
660624904492329,32,"Like,Sad,Care"
660624491159037,25,"Like,Haha,Love"
660624007825752,12,"Like,Haha,Care"
660623561159130,22,"Like,Care,Sad"
660623121159174,5,"Haha,Wow"
660622234492596,50,"Like,Care,Love"
660574637830689,23,"Like,Haha"
660573844497435,112,"Like,Haha,Love"
660569211164565,13,"Haha,Like"
660568707831282,31,"Like,Care,Love"
660568241164662,223,"Love,Wow,Care"
660567674498052,6,"Haha,Like"
660567147831438,3,Like
660566597831493,75,"Like,Care,Sad"
660565731164913,31,"Like,Love,Care"
660540111167475,78,"Love,Angry,Care"
660539531167533,11,"Like,Love,Haha"
660539087834244,14,"Like,Haha"
660538587834294,41,"Like,Haha"
660538137834339,6,"Like,Care"
660487431172743,282,"Like,Haha,Love"
660486734506146,31,"Like,Sad"
660486207839532,22,"Like,Care,Sad"
660485517839601,14,"Haha,Like,Wow"
660485011172985,15,"Like,Haha,Wow"
660484197839733,17,"Haha,Like"
660483674506452,331,"Angry,Love,Like"
660483254506494,16,"Like,Haha,Love"
660482834506536,42,"Like,Haha,Wow"
660482021173284,17,"Like,Care,Sad"
660481237840029,16,"Haha,Like"
660266494528170,35,"Like,Haha,Care"
660236131197873,5,"Haha,Like"
660235757864577,58,"Like,Love,Haha"
660235427864610,4,"Like,Care"
660227307865422,37,"Like,Care,Sad"
660226961198790,1,Like
660226554532164,6,Haha
660226157865537,7,"Haha,Like"
660225754532244,5,Like
660225361198950,4,Haha
660224197865733,14,"Like,Haha"
660223784532441,20,"Like,Haha,Care"
660223431199143,14,"Like,Care"
660223051199181,23,"Like,Haha"
660222214532598,8,"Like,Haha,Wow"
660197254535094,19,"Like,Care"
660196817868471,17,"Like,Care"
660196444535175,10,"Sad,Like,Haha"
660195784535241,21,"Haha,Like"
660195474535272,3,Like
660185074536312,12,"Like,Haha,Love"
660184741203012,36,"Like,Angry,Haha"
660184351203051,31,"Like,Haha,Wow"
660183957869757,10,"Like,Haha,Angry"
660182131203273,32,"Haha,Like,Sad"
660181717869981,1,Like
660181017870051,48,"Like,Haha,Wow"
660180667870086,11,"Like,Haha"
660180324536787,67,"Like,Care,Sad"
660179934536826,33,"Like,Love"
660179554536864,1,Haha
660179167870236,18,"Haha,Like,Wow"
660178774536942,9,"Like,Sad"
660178377870315,22,"Haha,Like,Care"
660177987870354,88,"Like,Haha,Love"
660177647870388,9,"Like,Haha"
660177271203759,22,"Haha,Like,Love"
660176817870471,9,"Like,Haha"
660176201203866,15,"Like,Love,Haha"
660175867870566,2,Like
660175341203952,2,Like
660174644537355,9,Like
660145661206920,1,Like
660145274540292,61,"Like,Haha,Care"
660144344540385,4,Like
660143917873761,61,"Like,Haha,Care"
660142944540525,138,"Like,Haha,Love"
660117321209754,130,"Haha,Like,Angry"
660115711209915,15,"Haha,Like,Wow"
660115327876620,2,Like
660114894543330,31,"Like,Haha,Love"
660114394543380,470,"Like,Love,Angry"
660113891210097,19,"Haha,Like"
660113441210142,29,"Like,Haha,Love"
660112624543557,20,"Like,Angry,Haha"
660093257878827,5,"Like,Care"
660092787878874,15,"Like,Haha,Care"
660092351212251,35,"Like,Haha"
660091931212293,16,"Like,Sad,Love"
660091077879045,50,"Like,Haha"
660089327879220,45,"Like,Love"
659982437889909,2,Like
659981984556621,1,Like
659981457890007,49,"Like,Haha"
659965444558275,104,"Like,Haha,Love"
659964997891653,8,"Like,Love"
659949537893199,28,"Like,Haha,Wow"
659949041226582,17,"Haha,Like"
659948534559966,98,"Like,Haha,Love"
659947947893358,48,"Like,Haha,Love"
659947511226735,58,"Like,Haha,Love"
659894174565402,74,"Like,Haha,Care"
659893691232117,297,"Like,Love,Haha"
659874581234028,45,"Like,Love,Haha"
659874197900733,12,"Haha,Like,Sad"
659873471234139,19,"Like,Haha"
659872961234190,11,Like
659736934581126,1,Like
659736564581163,51,"Like,Haha,Love"
659680864586733,78,"Like,Haha,Love"
659680444586775,42,"Like,Haha,Love"
659680117920141,24,"Like,Haha,Sad"
659679697920183,2,"Like,Care"
659679314586888,21,"Like,Haha"
659678971253589,151,"Like,Haha,Love"
659678231253663,9,"Haha,Like"
659677481253738,8,"Like,Haha"
659587874596032,95,"Like,Haha,Love"
659584274596392,96,"Like,Haha,Love"
659583864596433,268,"Like,Haha,Love"
659570394597780,70,"Like,Love"
659570024597817,367,"Like,Haha,Love"
659569487931204,6,"Like,Wow"
659569017931251,41,"Like,Haha,Care"
659568484597971,15,"Like,Haha"
659568164598003,35,"Like,Haha,Sad"
659567567931396,41,"Like,Care,Sad"
659567137931439,93,"Like,Haha,Love"
659566734598146,23,"Like,Love,Sad"
659565934598226,7,"Like,Sad"
659525604602259,30,"Like,Love"
659524621269024,9,"Like,Love,Care"
659524224602397,7,Like
659520531269433,22,"Like,Haha"
659520111269475,8,"Sad,Like"
659519677936185,120,"Like,Wow,Haha"
659519274602892,37,"Like,Haha,Love"
659518837936269,20,"Like,Haha"
659518461269640,16,Like
659518031269683,56,"Like,Haha,Sad"
659517557936397,47,"Like,Sad,Care"
659517077936445,84,"Like,Haha,Love"
659516687936484,7,"Like,Haha"
659516237936529,99,"Like,Love,Haha"
659515791269907,147,"Like,Haha,Sad"
659515374603282,2,"Like,Sad"
659514891269997,13,"Haha,Like,Sad"
659514417936711,14,"Like,Wow"
659513997936753,24,"Like,Haha"
659513571270129,175,"Like,Love,Haha"
