post_id,total_reactions,top_reactions
2790980304346849,143,"Haha,Like,Sad"
2790979547680258,2,Like
2790979391013607,3,Like
2790978791013667,88,"Like,Love,Haha"
2790977731013773,21,"Like,Love"
2790977461013800,11,Like
2790929204351959,23,"Like,Sad,Love"
2790928747685338,6,"Sad,Like,Care"
2790770181034528,43,"Like,Love,Haha"
2790748891036657,5,"Like,Angry"
2790747997703413,1,Like
2790747771036769,50,"Like,Love,Haha"
2790747571036789,1,Like
2790747487703464,1,Care
2790656827712530,0,
2790656554379224,7,"Like,Love,Haha"
2790656164379263,36,"Like,Wow"
2790653351046211,13,"Like,Sad,Care"
2790652831046263,58,Like
2790652677712945,23,"Like,Haha,Love"
2790651824379697,11,"Like,Love"
2790650001046546,0,
2790649904379889,15,Like
2790647821046764,39,Like
2790647417713471,36,"Like,Love"
2790396341071912,8,Like
2790396021071944,25,"Like,Love,Haha"
2790395797738633,0,
2790395061072040,57,"Like,Haha"
2790394977738715,44,"Haha,Like"
2790394821072064,50,"Like,Love,Haha"
2790394691072077,12,"Like,Sad,Care"
2790394464405433,141,"Like,Haha,Care"
2790394361072110,1,Love
2790394137738799,1,Like
2790236351087911,23,"Like,Haha,Sad"
2790236024421277,10,"Like,Sad"
2790028287775384,124,"Like,Angry,Haha"
2789998167778396,3,Like
2789998011111745,0,
2789997717778441,4,Like
2789997151111831,27,"Like,Love"
2789996427778570,26,"Like,Wow,Haha"
2789995481111998,0,
2789988531112693,1,Like
2789987044446175,2,"Like,Haha"
2789986691112877,62,"Like,Haha,Love"
2789986097779603,114,"Like,Sad,Care"
2789985857779627,0,
2789985581112988,48,"Like,Love"
2789985461113000,2,Like
2789984991113047,1,Like
2789984884446391,119,"Like,Haha,Love"
2789984474446432,12,"Like,Love,Care"
2789983551113191,60,"Like,Love,Haha"
2789983151113231,0,
2789982974446582,0,
2789982601113286,8,"Sad,Like,Love"
2789980637780149,21,"Like,Haha"
2789979971113549,1,Love
2789979771113569,898,"Like,Angry,Sad"
2789979154446964,18,"Like,Sad"
2789978934446986,2,Like
2789978614447018,1,Haha
2789978261113720,0,
2789978171113729,0,
2789977671113779,22,"Like,Haha,Love"
2789977507780462,2,Like
2789977151113831,33,"Like,Love"
2789975204447359,8,Like
2789974984447381,201,"Sad,Like,Angry"
2789974667780746,0,
2789974541114092,0,
2789974347780778,27,Like
2789974101114136,17,"Like,Haha"
2789973607780852,3,Like
2789973091114237,7,"Like,Love"
2789972994447580,16,"Like,Love,Haha"
2789972831114263,0,
2787479121363634,2,"Like,Haha"
2787478404697039,44,"Like,Wow,Love"
2787475674697312,53,"Haha,Like,Wow"
2787473748030838,28,"Like,Love"
2787473568030856,3,Like
2787473341364212,3,"Like,Sad"
2787473091364237,9,"Like,Love"
2787472741364272,8,"Like,Haha"
2787472584697621,4,Like
2787472498030963,14,"Like,Sad,Angry"
2787472118031001,161,"Like,Haha,Care"
2787471234697756,70,"Like,Love"
2787468541364692,1,Haha
2787468381364708,3,"Like,Love"
2787468098031403,6,"Like,Sad"
2787467494698130,3,Like
2787466888031524,23,"Like,Haha,Love"
2787466741364872,4,Like
2787466161364930,35,"Haha,Like,Love"
2787465994698280,9,"Like,Haha"
2787465471364999,74,"Like,Love,Haha"
2787465084698371,0,
2787462104698669,3,Like
2787461781365368,63,"Like,Haha,Love"
2787461458032067,16,"Like,Love,Haha"
2787461224698757,145,"Like,Love,Care"
2787459924698887,2,Like
2787459554698924,1,Like
2787458521365694,73,"Like,Haha,Wow"
2787457864699093,1,Like
2787451408033072,4,"Like,Wow"
2787451318033081,8,"Like,Care,Haha"
2787438754701004,4,Like
2787437864701093,0,
2787437568034456,2,Like
2787437438034469,89,"Like,Haha,Love"
2785752904869589,3,"Like,Love"
2785751268203086,4,Like
2785682734876606,169,"Like,Sad,Love"
2785677648210448,12,"Like,Love"
2785676634877216,2,Like
2785676288210584,20,"Like,Sad"
2785675674877312,4,"Like,Sad"
2785674098210803,221,"Like,Love,Wow"
2785668484878031,9,"Like,Love"
2785668208211392,4,"Like,Haha,Sad"
2785666538211559,21,"Like,Love"
2785666211544925,1,Wow
2785663344878545,10,"Like,Love"
2785662911545255,0,
2785659384878941,3,"Like,Sad"
2785658088212404,14,"Sad,Like,Haha"
2785378611573685,244,"Like,Love,Care"
2785377354907144,6,Like
2785376488240564,1,Like
2785374814907398,17,"Like,Haha"
2785374001574146,6,"Like,Love"
2785372541574292,2,Like
2785355288242684,2,Like
2785350564909823,107,"Like,Love,Haha"
2785350024909877,9,"Like,Love"
2785348598243353,9,"Like,Love,Haha"
2785347491576797,0,
2785346034910276,169,"Like,Haha,Love"
2785344851577061,3,Like
2785343401577206,0,
2785343268243886,5,Like
2785340984910781,0,
2785337871577759,0,
2785337731577773,87,"Like,Love,Haha"
2785335868244626,10,"Like,Care"
2785332858244927,6,Like
2785329884911891,25,"Haha,Like"
2785323901579156,1,Haha
2785322714912608,28,"Haha,Like"
2785322198245993,13,"Like,Haha,Love"
2785321708246042,25,"Like,Haha,Love"
2785321348246078,10,"Like,Haha"
2785319061579640,6,"Like,Care"
2785317641579782,4,Like
2785317284913151,15,"Like,Haha,Love"
